date,label,count,conf
2011-06-21,"""NEGATIVE""",2,0.8738583475351334
2011-06-21,"""POSITIVE""",1,0.9960207343101501
2011-06-26,"""NEGATIVE""",1,0.5742987990379333
2011-06-26,"""POSITIVE""",1,0.7823861837387085
2011-06-27,"""NEGATIVE""",2,0.8337549567222595
2011-06-28,"""POSITIVE""",1,0.6017521619796753
2011-07-01,POSITIVE,1,0.998433530330658
2011-07-02,"""NEGATIVE""",1,0.9273831248283386
2011-07-08,"""POSITIVE""",1,0.8945501446723938
2011-07-11,POSITIVE,1,0.9988118410110474
2011-07-13,"""POSITIVE""",1,0.9640533328056335
2011-07-19,"""POSITIVE""",2,0.6526306420564651
2011-07-20,"""NEGATIVE""",2,0.9097515195608139
2011-07-21,"""NEGATIVE""",1,0.9996423721313477
2011-07-27,"""NEGATIVE""",2,0.8266816139221191
2011-08-01,"""NEGATIVE""",1,0.8261045217514038
2011-08-06,"""NEGATIVE""",1,0.9731427431106567
2011-08-07,"""POSITIVE""",1,0.7270804047584534
2011-08-10,"""NEGATIVE""",1,0.9446104168891907
2011-08-18,"""NEGATIVE""",1,0.8167650103569031
2011-08-22,"""NEGATIVE""",1,0.9011932611465454
2011-08-24,"""NEGATIVE""",1,0.9554449319839478
2011-08-26,"""NEGATIVE""",1,0.9171367883682251
2011-09-07,"""NEGATIVE""",1,0.9622240662574768
2011-09-11,"""NEGATIVE""",1,0.7584458887577057
2011-09-20,"""NEGATIVE""",1,0.8733067512512207
2011-09-24,"""POSITIVE""",2,0.8393229097127914
2011-09-26,"""NEGATIVE""",1,0.7822842001914978
2011-09-29,"""NEGATIVE""",1,0.9254897236824036
2011-10-08,"""POSITIVE""",1,0.7269543409347534
2011-10-09,"""POSITIVE""",1,0.7474959492683411
2011-10-17,"""NEGATIVE""",1,0.9606071710586548
2011-10-17,"""POSITIVE""",1,0.5497875809669495
2011-10-19,"""POSITIVE""",1,0.8164719939231873
2011-10-25,"""NEGATIVE""",1,0.9393196105957031
2011-11-09,"""POSITIVE""",1,0.5387334227561951
2011-11-14,"""POSITIVE""",1,0.7945359945297241
2011-11-19,"""POSITIVE""",1,0.6553564965724945
2011-11-26,"""NEGATIVE""",1,0.5923473834991455
2011-11-26,"""POSITIVE""",2,0.6370402276515961
2011-12-15,"""NEGATIVE""",1,0.8540909290313721
2011-12-30,"""NEGATIVE""",1,0.9900179505348206
2011-12-30,"""POSITIVE""",1,0.8475331664085388
2011-12-31,"""NEGATIVE""",23,0.9848323438478552
2011-12-31,"""POSITIVE""",1,0.5125107169151306
2012-01-01,"""NEGATIVE""",92,0.9725080981202747
2012-01-01,"""POSITIVE""",2,0.9605911672115326
2012-01-02,"""NEGATIVE""",166,0.9788521747273135
2012-01-02,"""POSITIVE""",1,0.5207648873329163
2012-01-03,"""NEGATIVE""",125,0.9785700340270996
2012-01-04,"""NEGATIVE""",201,0.9787820642860374
2012-01-04,POSITIVE,1,0.9940956830978394
2012-01-05,"""NEGATIVE""",20,0.9705281794071198
2012-01-05,"""POSITIVE""",1,0.623686671257019
2012-01-06,"""NEGATIVE""",13,0.8999318503416501
2012-01-06,"""POSITIVE""",8,0.9066911563277245
2012-01-06,NEGATIVE,2,0.9995751976966858
2012-01-07,"""NEGATIVE""",31,0.9473177233049946
2012-01-07,"""POSITIVE""",4,0.8543714135885239
2012-01-08,"""NEGATIVE""",19,0.9823221846630699
2012-01-08,"""POSITIVE""",1,0.7502949237823486
2012-01-09,"""NEGATIVE""",75,0.9572227120399475
2012-01-09,"""POSITIVE""",3,0.8394402861595154
2012-01-10,"""NEGATIVE""",53,0.9785117023396042
2012-01-10,"""POSITIVE""",1,0.6854060292243958
2012-01-11,"""NEGATIVE""",1,0.9432018399238586
2012-01-11,"""POSITIVE""",1,0.506555438041687
2012-01-12,"""NEGATIVE""",5,0.8331510186195373
2012-01-12,"""POSITIVE""",1,0.9441043734550476
2012-01-13,"""NEGATIVE""",2,0.9223291575908661
2012-01-13,"""POSITIVE""",4,0.8216554075479507
2012-01-14,"""NEGATIVE""",4,0.8646631240844727
2012-01-14,"""POSITIVE""",10,0.8316057056188584
2012-01-15,"""NEGATIVE""",3,0.8827991783618927
2012-01-15,"""POSITIVE""",9,0.7990530133247375
2012-01-15,NEGATIVE,1,0.9714091420173645
2012-01-16,"""NEGATIVE""",6,0.8604970077673594
2012-01-16,"""POSITIVE""",9,0.8674640125698514
2012-01-16,POSITIVE,1,0.9993689656257629
2012-01-17,"""NEGATIVE""",2,0.8426671624183655
2012-01-17,"""POSITIVE""",1,0.9744249582290649
2012-01-18,"""NEGATIVE""",6,0.7975053489208221
2012-01-18,"""POSITIVE""",4,0.8449201434850693
2012-01-19,"""NEGATIVE""",13,0.9109493677432721
2012-01-19,"""POSITIVE""",3,0.7897121707598368
2012-01-20,"""NEGATIVE""",39,0.9567424181180123
2012-01-20,"""POSITIVE""",3,0.740041067202886
2012-01-21,"""NEGATIVE""",30,0.9457590043544769
2012-01-21,"""POSITIVE""",2,0.6760896742343903
2012-01-22,"""NEGATIVE""",90,0.9604222999678718
2012-01-22,"""POSITIVE""",4,0.8379346877336502
2012-01-23,"""NEGATIVE""",156,0.9802569429843854
2012-01-24,"""NEGATIVE""",62,0.9567532366321932
2012-01-24,"""POSITIVE""",7,0.7729941776820591
2012-01-25,"""NEGATIVE""",60,0.9551449775695801
2012-01-25,"""POSITIVE""",16,0.8832678906619549
2012-01-26,"""NEGATIVE""",35,0.942842994417463
2012-01-26,"""POSITIVE""",7,0.873299104826791
2012-01-26,NEGATIVE,1,0.8461484710375468
2012-01-27,"""NEGATIVE""",63,0.9315373405577645
2012-01-27,"""POSITIVE""",13,0.8356087941389817
2012-01-27,NEGATIVE,1,0.9882903099060059
2012-01-27,POSITIVE,2,0.8765688240528107
2012-01-28,"""NEGATIVE""",48,0.9395268180718025
2012-01-29,"""NEGATIVE""",53,0.9471062523014141
2012-01-29,"""POSITIVE""",13,0.8990417329164652
2012-01-30,"""NEGATIVE""",37,0.9509073898598954
2012-01-30,"""POSITIVE""",15,0.8358879804611206
2012-01-31,"""NEGATIVE""",15,0.9174211382865906
2012-01-31,"""POSITIVE""",5,0.8805029034614563
2012-01-31,NEGATIVE,1,0.8854126930236816
2012-02-01,"""NEGATIVE""",18,0.925687763426039
2012-02-01,"""POSITIVE""",7,0.8322226319994245
2012-02-02,"""NEGATIVE""",27,0.8614501180472197
2012-02-02,"""POSITIVE""",9,0.9208601812521616
2012-02-03,"""NEGATIVE""",18,0.8889711995919546
2012-02-03,"""POSITIVE""",8,0.831862784922123
2012-02-03,POSITIVE,1,0.9607629776000977
2012-02-04,"""NEGATIVE""",13,0.9117750250376188
2012-02-04,"""POSITIVE""",4,0.9506916105747223
2012-02-05,"""NEGATIVE""",19,0.912951431776348
2012-02-05,"""POSITIVE""",21,0.8724471543516431
2012-02-06,"""NEGATIVE""",18,0.9008735716342926
2012-02-06,"""POSITIVE""",5,0.9570261478424072
