date,open,close,high,low,volume
2015-01-11,275.06337552742644,275.0673670886077,282.86,265.83,22512.501071799987
2015-01-12,270.7161361626878,270.7295490716182,274.44,266.24,19603.57216066999
2015-01-13,242.84802575107304,242.83201716738174,271.85,219,143283.41148530986
2015-01-14,200.9333192090398,200.9215677966105,229.99,166.45,268741.1841775499
2015-01-15,206.52266759776538,206.5345600558661,230.74,174.82,190561.09078252007
2015-01-16,212.26178520625902,212.26945945945926,223.1,197.72,79164.47494054012
2015-01-17,201.41228719467057,201.41683197631372,214,192.2,53538.767728529994
2015-01-18,206.42822604790422,206.4321182634733,222,194,65768.87142767003
2015-01-19,212.30969325153328,212.30229294478542,219.95,207,31018.951986830012
2015-01-20,211.80055598455618,211.7962007722012,219.25,203.7,53820.13019392001
2015-01-21,215.16225781249972,215.1856640624998,230,211,54983.05413117002
2015-01-22,232.9682191780829,232.97300648882538,242,225.29,59702.314296659955
2015-01-23,230.38864803625378,230.39718277945633,236.98,225.13,40096.28516083994
2015-01-24,237.97709147771675,237.99135261923382,248.49,229.03,38166.09402868005
2015-01-25,249.36528667163086,249.37643335815386,259.39,245,52968.41171338998
2015-01-26,282.459200278164,282.4791655076496,315,252.04,207545.25324737024
2015-01-27,262.8781642857136,262.88413571428566,280.37,250,82667.05222607004
2015-01-28,254.82508797653966,254.80678885630508,269.97,226.35,83247.15683023988
2015-01-29,232.81469621157933,232.8063187991419,239.33,220,63888.40908032992
2015-01-30,232.3241541916169,232.32293413173693,243.89,224.22,50522.7558345799
2015-01-31,228.17232866043605,228.16839563862885,234.03,221.21,39613.802817879965
2015-02-01,218.24303504847114,218.24114839671887,233.32,211.02,65898.45233798005
2015-02-02,226.89912202380964,226.9055877976193,236.77,222.5,39107.02191555994
2015-02-03,238.21054585152783,238.2098689956334,248.42,222.66,94263.64690200007
2015-02-04,225.87352984524645,225.8697715549004,233,220.23,45124.76378620001
2015-02-05,222.90551538461537,222.89603846153835,228.8,210.12,38166.23621509998
2015-02-06,219.9941266209006,220.0133867276887,225.88,215,34470.945611439965
2015-02-07,226.65977002379094,226.6868754956383,239.78,221.12,36967.31305960997
2015-02-08,225.97261511728922,225.97431798436145,232.9,221.1,26260.686695130044
2015-02-09,221.66546391752578,221.66312450436178,225.98,215.33,47425.985986389904
2015-02-10,218.65026521060852,218.65460998439963,223.88,214,29615.347012539973
2015-02-11,221.54103582554504,221.5387227414332,224.4,218.1,18994.36484985003
2015-02-12,220.03416612595208,220.04273803785628,223.17,217.8,19779.811211430013
2015-02-13,232.04015703069211,232.05599571734493,242.5,221.46,68010.26307791
2015-02-14,245.90743253099907,245.91072939460219,261.3,235.33,77184.87466863997
2015-02-15,251.1824751066854,251.16901137980102,268.54,228.2,106456.28413984017
2015-02-16,234.99246355685108,234.99685860058318,243.65,228.62,46441.40272408003
2015-02-17,238.80844955489644,238.81409495548996,246.28,231.5,42127.18728215997
2015-02-18,239.76455089820374,239.75792664670664,244.99,231.01,38826.33883623003
2015-02-19,238.01564372469613,238.0182834008099,243.42,234.12,22748.340401280013
2015-02-20,243.65596199524938,243.66469517022966,248.98,238.95,33275.449376809964
2015-02-21,245.28543814433016,245.30250000000044,247.73,243.28,16846.08260497004
2015-02-22,241.86597326649974,241.86501253132855,247.78,232.1,33255.60273055997
2015-02-23,236.73012237762248,236.73506118881187,241,232.61,23567.56238425001
2015-02-24,239.05722036727917,239.07295492487495,240.99,236.7,17177.63765886
2015-02-25,238.3344354838712,238.33693548387114,240.83,235.53,13605.391044759992
2015-02-26,237.01838919925538,237.02605214152743,238.34,233.62,18673.382053739984
2015-02-27,251.86003965107068,251.88476605868303,262.8,236.64,67836.48504714991
2015-02-28,254.35657193605678,254.36318827708726,258.3,251.25,19138.956091329997
2015-03-01,252.66171291866016,252.6717990430623,266.91,245.65,45639.01725613002
2015-03-02,263.87065149136566,263.8894976452117,276.59,258.98,62654.79201099004
2015-03-03,276.8192043795618,276.82966423357624,294,267.04,84330.89584614988
2015-03-04,280.6659426038251,280.6556246961012,285.99,267,72250.37674253997
2015-03-05,271.42348508634205,271.42846153846136,284.99,262,67711.22467275996
2015-03-06,274.3322213911736,274.33833956619304,279.75,268.8,41299.961688700016
2015-03-07,274.21939967105214,274.22171874999975,280.76,270.55,21882.685571359983
2015-03-08,275.5711078717201,275.57330417881434,278.68,271.61,15007.35420980001
2015-03-09,283.049657422512,283.0586378466557,295,274.41,61645.12230790005
2015-03-10,294.98366372980917,294.99350954478695,303.96,289.03,67203.8143102699
2015-03-11,294.5065742879144,294.5144726712861,298.75,290.8,26922.850603320036
2015-03-12,295.0078780487803,295.0192113821142,298.8,291.04,27026.98390812999
2015-03-13,291.2870072992701,291.28298459042963,296.2,285,42355.80227897
2015-03-14,284.5027495621725,284.4961208406311,287.91,281.36,27650.28876923999
2015-03-15,284.9929435897432,284.99573333333313,287.8,281.59,13664.622924740017
2015-03-16,291.781956521739,291.7887913043482,295.2,286.12,21767.82214458999
2015-03-17,289.6104781533384,289.6028524319868,292.9,281.56,22509.73739759002
2015-03-18,274.94500776397524,274.9229037267087,285.5,248,85925.16565090994
2015-03-19,258.40361856417707,258.41864394488806,269.5,246.98,82199.33504102998
2015-03-20,262.14466611018355,262.1526794657767,267,259.36,16722.74822513
2015-03-21,260.1498669201519,260.1454182509506,263.01,255.1,15152.39817730001
2015-03-22,262.523123620309,262.541114790287,269.99,259.74,17019.326535650023
2015-03-23,268.0272029250463,268.03428702011,271.5,262,23463.726758440036
2015-03-24,255.83992443324925,255.81708648194805,268.44,241.39,63205.172362179954
2015-03-25,245.2628165771297,245.26321565617818,250.95,235.7,55378.98708284013
2015-03-26,249.49629660314832,249.49956089478061,255,244.5,32923.13864823002
2015-03-27,247.97801042571677,247.97644656820177,250.45,245.23,21966.01782758996
2015-03-28,251.56700970873828,251.57292233009733,255.96,246.12,18643.61475177
2015-03-29,245.9519084712754,245.94428432327135,253.67,238.89,29426.98798404997
2015-03-30,245.30120561519382,245.3046077621803,250.98,236.24,32276.22363034992
2015-03-31,245.8582266435985,245.86022491349453,248.8,242,21705.444390130007
2015-04-01,243.7356282722513,243.74054101221674,247.89,239.21,22444.896955149976
2015-04-02,248.13921832884162,248.14398023360266,254.94,243,28014.02955088001
2015-04-03,253.7351152073733,253.7402672811058,256.49,250.31,28508.566277589987
2015-04-04,252.99817865429247,252.9998955916478,255.7,250.32,9912.320164100027
2015-04-05,255.3575132275127,255.3599074074072,260,251.55,20689.991358520012
2015-04-06,258.3102455146368,258.3042870632675,262.45,253.4,23908.05849404002
2015-04-07,255.03769685039356,255.05405511811037,257.9,253.01,10707.959613370007
2015-04-08,249.31819892473112,249.3219623655914,255.6,242.72,39323.168239269966
2015-04-09,243.95106249999964,243.9536964285714,246.79,236.5,22879.868353310034
2015-04-10,238.18444168734496,238.1791149710505,243.87,230.75,36388.28192677998
2015-04-11,236.18460451977367,236.1895762711864,240.58,232.92,18023.202031190034
2015-04-12,236.65884822389643,236.66502691065674,238.7,232.38,10964.094892220015
2015-04-13,232.9971113340019,232.983149448345,237.7,220.14,38087.95111019002
2015-04-14,221.4824423963135,221.4818202764979,227.89,216.37,47887.07457081999
2015-04-15,221.24907488986756,221.25889867841383,224.75,217.6,23366.353712429987
2015-04-16,226.69231897341913,226.70176901924825,229.9,221.2,30465.02454373996
2015-04-17,224.5086649440137,224.5010938845823,230,219.58,27371.105399299984
2015-04-18,222.67327205882356,222.6732107843137,224.16,219.94,12373.485918280003
2015-04-19,224.47970849176153,224.4797718631178,227,222.1,17813.84922442002
2015-04-20,224.1835054945053,224.18264835164825,227,221.24,19272.793871319987
2015-04-21,225.91576219512154,225.9305995934956,236.5,223.3,30149.656888970025
2015-04-22,235.49805301645378,235.49310786106113,238.99,232,23836.597553269985
2015-04-23,234.6439064327485,234.64368421052632,235.76,233,8357.198362390007
2015-04-24,232.16470021413267,232.15812633832965,237.22,228.7,23381.98304622999
2015-04-25,229.07056234718803,229.0643887530561,232.7,225.35,13126.540741990006
2015-04-26,219.37329937304082,219.37271159874632,227.1,213.92,41011.54391506004
2015-04-27,220.7683040421792,220.7820298769768,232.49,218.24,30855.409050270013
2015-04-28,225.41500932835822,225.4087593283584,230.69,222.16,20782.75026915003
2015-04-29,224.942358803987,224.9399557032116,227.8,222.66,12888.464230179994
2015-04-30,232.04975023126744,232.0600185013877,240.89,224.63,41066.01765623998
2015-05-01,236.4364642857142,236.4325357142855,237.7,235.09,3824.089645969999
2015-06-01,225.8638577586208,225.8441163793101,230.89,219.71,30508.885231520002
2015-06-02,223.32328824141538,223.316316337149,226,220.1,17347.592203520002
2015-06-03,225.14645582329325,225.1429417670681,227,222.26,16904.93470730001
2015-06-04,224.88412121212127,224.88287272727314,225.77,223.1,10640.538449600002
2015-06-05,224.1609576612901,224.16428427419365,229.23,222.64,18190.78370772999
2015-06-06,224.66244541484755,224.662838427948,226.37,223.9,5877.867799669999
2015-06-07,224.7480909901877,224.748153434434,228,222.29,17997.278136509987
2015-06-08,226.00613793103494,226.01722167487702,230.63,223.18,28707.068853549976
2015-06-09,229.93664335664323,229.93490509490493,232.07,227.79,16502.289579680008
2015-06-10,228.95040223463678,228.94729608938536,230,227.48,11054.219256639999
2015-06-11,229.6603419811323,229.66356132075467,230.7,228.5,9561.848894870023
2015-06-12,230.15545556805387,230.15536557930267,231.34,229.11,9166.506154030007
2015-06-13,230.5465187239947,230.54615811373108,234.3,228.4,11637.656310110006
2015-06-14,233.82642317380382,233.82794710327465,235.44,232.26,8429.614994980006
2015-06-15,235.5066952789701,235.5115557939919,238.16,233.09,18782.891603109998
2015-06-16,241.71958299264094,241.72380212591955,254,236,46321.62602813001
2015-06-17,251.64091374269023,251.63937865497033,259.1,246.53,49553.76500166002
2015-06-18,249.09430288461544,249.08943910256383,253.7,243,29272.451450349956
2015-06-19,248.66886986301355,248.6669777397258,252.13,246,19867.72424579
2015-06-20,243.38818803418798,243.38138461538463,247.36,240,28649.18471502996
2015-06-21,243.5846938775505,243.58262244897898,245.69,241.09,8236.157103719997
2015-06-22,245.55988493723834,245.55452928870287,247.99,243.5,18832.21133392999
2015-06-23,244.9892945128782,244.98016797312462,247.81,242,10862.40493029001
2015-06-24,242.3605691964289,242.35149553571455,244.8,239,15406.92879152001
2015-06-25,241.4208653846156,241.4158533653848,243,239.5,9363.91581029
2015-06-26,241.6884692737432,241.68936312849166,243.5,240.61,8384.519980470004
2015-06-27,245.71922394678498,245.72419068736113,251.76,242.51,17791.41564808
2015-06-28,249.9339121338912,249.92817991631804,252.06,247.25,14790.867024710009
2015-06-29,252.5202642444256,252.5177043765483,257.48,248.57,33246.00521413999
2015-06-30,261.8907350689126,261.8849693721284,269,253.05,47384.831398620016
2015-07-01,259.5316652360511,259.52048068669507,265.37,252.77,22818.57434077
2015-07-02,256.6877323420077,256.6811802973979,262.61,253,17777.087867960014
2015-07-03,254.55758871701508,254.55836214740663,256.9,252.11,11916.783809919993
2015-07-04,256.37462203023813,256.37183585313227,262.64,253.57,9318.248434370002
2015-07-05,263.70872918492495,263.7184399649427,275.88,258,44937.49880101003
2015-07-06,272.29512839879067,272.2868051359512,278.69,267.33,55785.526149879945
2015-07-07,268.0295209125477,268.0229277566542,274.3,262.61,25680.855991939956
2015-07-08,268.2060744115417,268.194624145786,274.11,263,34802.590184130044
2015-07-09,269.7043562066295,269.7047108712408,274,266.22,24078.25629945999
2015-07-10,280.29710487444635,280.3092392909891,296.1,268.58,85391.5264734999
2015-07-11,290.7892245793708,290.790775420629,299.56,282.7,42589.80431305992
2015-07-12,303.9258733624454,303.93324599708876,316.23,291.81,60033.194834619964
2015-07-13,296.1030735294119,296.104051470588,312,281.5,74900.11646227006
2015-07-14,291.48792319749265,291.4911128526651,297.25,286,22995.625006590013
2015-07-15,290.9889256198346,290.98861983471056,294.44,286.51,16213.59559640001
2015-07-16,283.5071469740638,283.5018731988477,295,275.21,57796.83853387996
2015-07-17,277.61294602698644,277.6066266866567,281.55,272,27745.09149618015
2015-07-18,278.97194682675786,278.96903087478563,283.33,276.12,15572.058064199993
2015-07-19,276.6753470715836,276.67541214750577,279.18,274.69,7641.41522449
2015-07-20,277.0543177570093,277.05661682242965,280,273.5,11920.935342700013
2015-07-21,279.6493389990551,279.64400377714713,282.1,278.1,11059.566825340016
2015-07-22,276.65480489671006,276.6518286151493,279.34,274.5,12185.95419168987
2015-07-23,277.3791507177034,277.3779545454547,278.44,275.56,7123.754868180008
2015-07-24,283.2854170249352,283.2906104901114,289.93,276.02,23678.103594779925
2015-07-25,289.0918906942392,289.088153618907,292.35,286.39,11931.012389609929
2015-07-26,290.80544502617755,290.8060433807025,294.57,287.92,9240.19863963999
2015-07-27,291.297629407353,291.29708177044347,298.2,286,23151.005956499914
2015-07-28,295.8564155844154,295.8525108225105,298.93,293.61,17028.550959419998
2015-07-29,291.7876574307297,291.77929471032655,296.61,286.02,14901.732610240018
2015-07-30,288.2258316221771,288.2149794661194,291.28,284.01,12377.698100169997
2015-07-31,285.25165732586015,285.2512489991991,289.85,281,15308.009192360123
2015-08-01,280.82290452261304,280.80971859296494,284.99,276.53,12314.64336961001
2015-08-02,279.7178353658539,279.7200101626016,282.35,276.26,11307.338723590006
2015-08-03,283.4529506545817,283.4568076535748,287.05,279.7,14590.95492760001
2015-08-04,284.35493217054193,284.35573643410777,285.94,281.25,12275.52500798002
2015-08-05,283.704275940707,283.70228050171056,285.94,281.49,7795.259324870007
2015-08-06,280.35054726368173,280.33966169154235,283.59,278,10402.786027550002
2015-08-07,278.9732301341589,278.9677812177502,281,276.07,12169.240625839991
2015-08-08,273.7206730769234,273.69840811965867,280.32,266,30651.15283975
2015-08-09,263.8425774877651,263.8374551386626,267.6,260.62,26615.816109529947
2015-08-10,265.2123540669855,265.20577990430655,267.72,262.17,11209.831387650049
2015-08-11,266.26109677419316,266.269720430107,270.3,264.79,10786.144716410017
2015-08-12,269.17984929078034,269.17979609929085,273.75,265.8,18230.257852649964
2015-08-13,265.61299703264103,265.61497527200834,269.95,263.33,13228.332529590012
2015-08-14,265.8158754863814,265.8052626459148,268.97,262.13,13087.068473110014
2015-08-15,266.32249678249735,266.30947232947295,267.76,263.01,7660.939153220012
2015-08-16,260.3012848605574,260.2931872509954,264.22,256.5,29869.74836787001
2015-08-17,259.32459139784896,259.3242365591395,262.37,257.4,10850.487842110006
2015-08-18,255.67450980392118,255.6698910675375,258.5,246.69,35272.37483553002
2015-08-19,233.33154185465102,233.28825244603013,255.08,162,127313.19470067984
2015-08-20,232.29072278911562,232.30358843537442,237.94,221.49,29143.412714319962
2015-08-21,234.0048621830209,233.99457552370444,236.52,230.52,13781.417641410004
2015-08-22,229.5081590413942,229.501623093682,234.71,221.77,20441.20919947998
2015-08-23,229.9791032325337,229.97334723670457,232.88,225.58,12311.420318580027
2015-08-24,220.782634593357,220.75498281786972,229.07,207.62,50854.03292544996
2015-08-25,213.487615702005,213.49949594094997,228.77,196.6,70729.58168943998
2015-08-26,226.13925384615376,226.1411692307693,232.38,220.1,24290.489075719976
2015-08-27,226.66447314049555,226.66510330578495,229.5,224,11731.997505429992
2015-08-28,228.12156393744274,228.12395584176645,238.9,220.11,27032.681252769988
2015-08-29,230.90564334085795,230.89247178329563,234.48,227.88,9655.775919050018
2015-08-30,229.08541766109786,229.08005966587115,233.96,225.2,10162.066264090014
2015-08-31,229.52779503105612,229.5303933747415,233.69,225.31,11151.185033600012
2015-09-01,229.09459621136602,229.08689930209377,232.39,226.55,9361.33507724
2015-09-02,228.6916521739138,228.69345652173985,231.89,226.51,9391.44562489001
2015-09-03,228.04114002478326,228.03405204460992,229.99,226.51,6603.577081970008
2015-09-04,229.7656633221846,229.77091415830495,231.66,226.1,11307.039656770008
2015-09-05,233.11271589486864,233.11653316645803,239.76,230.01,11105.441074940003
2015-09-06,240.2873358705998,240.29267364414872,248.48,235.5,21503.85284266996
2015-09-07,241.23803261977568,241.23647298674868,243,239.03,6871.778811110008
2015-09-08,243.90452935694324,243.91132339235793,247.68,240.22,16426.344739630014
2015-09-09,241.59961453744512,241.59124449339234,245.57,238.38,13960.425925420004
2015-09-10,239.5745893719804,239.56920289855046,241.9,237.01,10894.138487500011
2015-09-11,240.83740449438218,240.8216741573037,242.89,228.42,10550.773919719984
2015-09-12,238.8003753753756,238.79016516516543,241,235.33,8503.616119800005
2015-09-13,233.9885149700603,233.97191616766509,237.8,228.95,9942.290192769999
2015-09-14,231.23135654261696,231.23424969988017,233.9,228.4,9796.68706959001
2015-09-15,231.46988795518223,231.45282913165286,232.93,227.33,8165.334783400005
2015-09-16,229.674556803995,229.6700873907616,232.12,227.38,8095.270459490004
2015-09-17,231.38578703703686,231.39276620370367,235.71,228.38,11455.445498440005
2015-09-18,234.10822838847386,234.11327641408752,236.26,231.4,9366.18539739004
2015-09-19,233.0226221498371,233.00508143322455,234.32,227,4943.252018670009
2015-09-20,232.3390359168248,232.33631379962236,233.38,231.4,3407.749716130001
2015-09-21,229.08834140435744,229.0786077481831,232.97,227,8266.352606850007
2015-09-22,229.49752370916764,229.4950263435196,233.95,224.25,19317.189130319974
2015-09-23,231.34623815967527,231.3500676589989,233,230.03,6124.059587340009
2015-09-24,233.2496281540508,233.25610889774302,236.25,230.07,13694.459225180017
2015-09-25,235.8350909090907,235.82921590909044,237.7,232.61,11670.25754228001
2015-09-26,235.00675090252702,234.99196750902513,235.95,233.75,4885.247238160002
2015-09-27,234.04949561403504,234.0391666666667,235.17,233,2634.799663879999
2015-09-28,238.31265116279047,238.31904651162768,241.39,233.35,11668.50460297001
2015-09-29,239.1346095444686,239.12308026030382,241.5,236.88,9761.90951652001
2015-09-30,237.3327129337539,237.32509463722414,238.78,235.11,5613.049417390007
2015-10-01,237.8717277486908,237.85023560209405,240.09,236.19,6138.947353169994
2015-10-02,238.33992732558153,238.33892441860465,240,237.33,5213.166151250006
2015-10-03,239.25671497584543,239.25563607085374,241.11,237.36,6523.918563990002
2015-10-04,239.960917030568,239.96772925764213,240.93,239.29,2184.673076599999
2015-10-05,239.65192043895692,239.65980795610378,241.95,236.24,10983.715491370001
2015-10-06,244.19853070175427,244.20141447368422,249.01,241.13,16935.39590045001
2015-10-07,246.23770883054883,246.23418854415272,248.19,243.6,8282.760221900005
2015-10-08,244.3913295615276,244.37824611032542,245.65,243,6503.66985694
2015-10-09,244.11829307568428,244.1198228663446,245.45,242.62,4083.1963116400043
2015-10-10,245.18213051823383,245.1804222648751,246.41,243.5,4190.384252319999
2015-10-11,246.36420962199313,246.37414089347075,248.73,243.75,4861.285740900007
2015-10-12,247.24118690313773,247.2412414733967,248.68,245.21,5155.744854730024
2015-10-13,248.84919999999983,248.85536470588218,253.43,244,16321.525605790026
2015-10-14,252.22260919540196,252.22059770114925,255.95,249.9,10316.349716250019
2015-10-15,255.03428734321585,255.03053591790257,257.5,253.44,10350.602100610022
2015-10-16,260.4675904761906,260.4743619047622,267.83,254.04,20845.248129940006
2015-10-17,268.930983333333,268.9339166666662,275.19,258.32,40948.40017732994
2015-10-18,268.7780600000001,268.7660499999999,275,263.3,18359.84485979001
2015-10-19,265.1006866952788,265.0939592274676,268.28,262.35,10940.203122810013
2015-10-20,267.719698275862,267.71991379310305,273.97,263.51,14235.06705883
2015-10-21,268.72397365532305,268.7176728869364,272.28,264.1,10586.001993900007
2015-10-22,272.7926876267745,272.7939452332655,279.97,267.3,27608.894463710003
2015-10-23,277.70732714138313,277.70611971104256,280.9,274.77,15812.102228540018
2015-10-24,280.7957979334098,280.79726750861056,282.4,277.75,10085.164162180037
2015-10-25,290.1718624161076,290.17796979865824,295.99,280.87,41894.7141927
2015-10-26,285.5628021390377,285.5665882352942,290.1,282.25,19449.332274300014
2015-10-27,292.7536000000002,292.75951428571415,298.86,286.63,26729.141599480026
2015-10-28,301.182984154929,301.1846038732389,307.99,294.95,34961.50134274004
2015-10-29,310.1005355715431,310.10278976818523,321.53,301.5,49902.02080455004
2015-10-30,325.36188269370064,325.3916799420715,336,313.07,63018.23859777002
2015-10-31,323.68385551948046,323.6816639610388,335.87,307.2,44105.040652859985
2015-11-01,320.1726251097457,320.1823529411767,332.33,313.33,25438.148614889993
2015-11-02,338.75212942061665,338.7888261851017,372.43,326.8,64587.74815766002
2015-11-03,385.11259180790915,385.1471892655363,423.88,361.11,176668.91798262
2015-11-04,450.78624191116785,450.7500695410288,504,366.66,257866.20144225005
2015-11-05,401.95275789473686,401.93702456140375,449.95,370,169892.71953835004
2015-11-06,373.5431448763253,373.50944169611313,396.78,351.2,112311.9312692601
2015-11-07,383.76702826585193,383.77874713521766,392.23,369.1,35661.153239099986
2015-11-08,383.8006827643631,383.77981681931766,390.33,365.56,29533.719549920057
2015-11-09,376.62165648855006,376.61899999999935,388.99,360,38178.78208879999
2015-11-10,367.87639481707345,367.8275457317073,383.4,327.02,84073.88146207985
2015-11-11,318.8004404332131,318.7869386281589,343.79,300.28,121172.00875364017
2015-11-12,327.92983941605837,327.93848905109496,346.44,306.37,55493.926595459954
2015-11-13,334.6963585657375,334.698374501992,343.57,326.22,32133.595946959947
2015-11-14,334.68142066420603,334.6691328413281,343.75,329,18458.177453370023
2015-11-15,328.51365184484445,328.49619678335,337.98,315,34087.92763613001
2015-11-16,323.111928757602,323.1171068635971,335,315.2,25999.789515849992
2015-11-17,335.5647635135142,335.56543074324395,342.5,329.55,27188.011069009994
2015-11-18,334.2106040892199,334.2026208178444,338.99,327.91,15090.409374429997
2015-11-19,331.6240658174093,331.61564755838646,337.56,325.42,17911.01743883001
2015-11-20,320.16094385679406,320.1411635475999,327.86,309.46,32259.963491899936
2015-11-21,325.3996236559147,325.3956881720438,329.35,318.95,10302.610049370023
2015-11-22,324.5647786458333,324.56815104166645,327.99,320.36,7324.782474420004
2015-11-23,323.6245525291828,323.62809338521396,327.5,320.9,7499.55634117001
2015-11-24,321.4761604278071,321.4662032085558,323.77,315.55,9334.437360380005
2015-11-25,323.7458280922437,323.75548218029365,332.43,316.02,20803.85954614004
2015-11-26,343.1536445108292,343.1838312173267,369.9,328.3,77694.90568420001
2015-11-27,357.47938461538496,357.489441295547,367,348.18,38508.705602170055
2015-11-28,356.15761857707497,356.13343873517795,362.79,351,19788.902752579943
2015-11-29,362.03880288957714,362.06513931888554,376,355.17,23690.349003110012
2015-11-30,377.4138750940554,377.4246877351387,384.99,368.11,49134.849986449946
2015-12-01,367.4700502512565,367.4595896147404,379.99,353.1,44741.17827208002
2015-12-02,355.4910283687938,355.47325354609933,363.7,346.13,31061.457395189984
2015-12-03,361.8282294264339,361.8389941812133,371.5,352.25,27819.62255991993
2015-12-04,359.68320474777516,359.6724826904063,364.4,354.31,14647.088440920023
2015-12-05,374.22199511400595,374.25828990227984,395,361,41754.595142310056
2015-12-06,395.8084118926761,395.8206018854242,407.57,386.01,61258.86429711006
2015-12-07,395.5368042813464,395.54791284403746,404.24,384.53,37045.60650075993
2015-12-08,396.1897758620683,396.1851206896548,401.7,388.37,17419.048285109962
2015-12-09,418.8606730769228,418.8623002958581,426.59,396.76,67317.35731080992
2015-12-10,416.20262045646683,416.19511411665263,421.82,411.09,21869.328878199998
2015-12-11,432.84283185840735,432.88048672566316,454.94,414.43,69107.52334956996
2015-12-12,434.13277614138417,434.12629602356367,475.04,402.5,109346.24785421009
2015-12-13,435.92896411093,435.9272838499181,443.92,415.24,35533.87459388004
2015-12-14,441.4179872712818,441.43018297533894,450,427.3,27449.801459969967
2015-12-15,457.11949548192825,457.1277861445795,467.29,441.52,39977.039356859976
2015-12-16,457.5192557111276,457.50597641857,469.99,440,68408.65213253994
2015-12-17,454.58958477508656,454.60302768166025,458.56,446.21,17910.108883749996
2015-12-18,459.39359450726954,459.3903715670432,466.6,450.1,26848.518378009874
2015-12-19,462.6520738874901,462.6450041981533,467,452,21217.188082840024
2015-12-20,452.7065321252058,452.6967792421739,462.78,431.5,46322.164366289915
2015-12-21,436.64864516129046,436.6451209677419,447.45,424.37,42605.060858819925
2015-12-22,438.65920869565156,438.6705391304344,443.64,433,19192.271978580022
2015-12-23,439.94962488563533,439.94402561756607,445.76,433.62,16477.306218870013
2015-12-24,453.9612970376307,453.9621056845483,459.1,440.8,20181.05501459003
2015-12-25,455.4345848708492,455.43954797048013,460,445,14972.348073890049
2015-12-26,430.767739261493,430.714905802564,460.05,405.5,96239.27208523011
2015-12-27,418.3845376712323,418.37763698630147,424.89,407,26972.912802300052
2015-12-28,424.10984101748727,424.10836248012686,429,417.01,25227.947592469925
2015-12-29,423.93042139384136,423.9536466774719,433.55,418.01,21493.51337691997
2015-12-30,427.95064987814794,427.97642567018664,434,420,22788.64083349
2015-12-31,423.9595619757687,423.95899347623447,432.59,412.5,21669.83121239998
2016-01-01,432.0881382978728,432.09276595744683,436.49,426.26,12893.434210250014
2016-01-02,432.8570325203251,432.86310298103,435.8,430,6650.461394760019
2016-01-03,428.12921301154273,428.135466946485,433.79,421.73,18824.82779414
2016-01-04,431.1035553470914,431.10482176360256,435.67,426.97,12888.630288550015
2016-01-05,432.0397669902911,432.0475825242713,434.91,427.91,11498.561854689993
2016-01-06,429.60311154598753,429.6093248532286,432.24,425.03,8208.457207300014
2016-01-07,448.242243639168,448.2808018504247,459,427.03,52341.15028301996
2016-01-08,455.7256674856676,455.7350941850948,465,446.55,34385.34209897003
2016-01-09,451.1106487488412,451.1082391102869,456.01,447.07,8545.754353540013
2016-01-10,445.27410097431414,445.2763684676713,451,441.01,13556.208894590001
2016-01-11,448.19303321678393,448.1904720279728,452.49,443.42,15293.450524400007
2016-01-12,447.02150758251514,447.02858162355045,450.05,444.31,11627.996938320022
2016-01-13,428.79350682593787,428.7785750853239,446.75,416,42268.89393370997
2016-01-14,430.65490138067116,430.6539644970421,435,426,13290.043873680026
2016-01-15,405.33560351133895,405.2958961228966,429.97,365.51,109036.82596020002
2016-01-16,371.86981778425667,371.8966253644318,387.98,352.5,86025.77566062995
2016-01-17,385.99157018239407,386.0058128469464,393.31,378.76,21413.99311251002
2016-01-18,384.071115075825,384.0808296164137,390,375.01,21670.371274619978
2016-01-19,383.84007789678674,383.8420447906522,388.61,377.41,16406.44679482001
2016-01-20,393.52002431118234,393.5568719611011,420,375.01,69661.25570721002
2016-01-21,415.32324303405585,415.32914860681143,428,405,42416.77871217
2016-01-22,393.85668206312494,393.83611239414927,413.1,371.25,59688.87669635996
2016-01-23,387.48690104166656,387.5083680555559,394.81,375.26,24201.367878999998
2016-01-24,396.65923835125403,396.6813172043006,407.33,384,23331.66981579998
2016-01-25,396.63356725146207,396.6456056808686,405,384,22803.265836170016
2016-01-26,392.88506963788285,392.90055710306376,398,386.66,12120.928388000037
2016-01-27,393.9344926108378,393.94438423645306,396.99,387,9597.45300575
2016-01-28,383.071104129264,383.05905745062864,395.88,375.01,24243.04489512997
2016-01-29,374.8090432098766,374.8217129629631,386,360.03,62861.52892576001
2016-01-30,377.23497747747706,377.2280405405405,381.5,374,10843.094150580002
2016-01-31,376.2745150501668,376.27447045707873,378.9,370.91,9070.321364310015
2016-02-01,371.108163934425,371.1009754098352,379.27,362.57,30465.62972439
2016-02-02,372.41712665406413,372.43230623818505,374.8,369.69,10549.507461660014
2016-02-03,371.1624121093748,371.16212890624956,374,365.65,13191.318921770004
2016-02-04,378.6334458259327,378.65189165186524,393.89,367.05,35946.091804840034
2016-02-05,388.119066797642,388.11809430255374,393.5,384.19,18480.64283112005
2016-02-06,374.6146564195297,374.60089511754,387.28,365,40138.04485002007
2016-02-07,373.8459752616557,373.84403425309233,377.8,369.17,12896.717772060014
2016-02-08,374.0324108003853,374.03338476374086,377,369.01,16418.323552380018
2016-02-09,372.8986425902872,372.9053673723547,377.96,369.99,9472.606760349998
2016-02-10,378.79999044890127,378.8150429799427,387,373.13,33939.03256823002
